Id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
10028,2019-09-15,43.0,1.0,3.0,1.0,H,1.0,1.0,D,29.0,13.0,14.0,6.0,5.0,5.0,14.0,7.0,7.0,0.0,4.0,0.0,0.0,Ses2019/2020
10029,2019-09-15,35.0,8.0,2.0,2.0,D,0.0,2.0,A,15.0,31.0,10.0,7.0,4.0,14.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,Ses2019/2020
10030,2019-09-16,0.0,7.0,0.0,0.0,D,0.0,0.0,D,20.0,10.0,13.0,5.0,1.0,13.0,12.0,2.0,4.0,2.0,1.0,0.0,1.0,Ses2019/2020
10031,2019-09-20,22.0,43.0,1.0,3.0,A,0.0,2.0,A,59.0,25.0,6.0,6.0,3.0,8.0,9.0,4.0,5.0,1.0,3.0,0.0,0.0,Ses2019/2020
10032,2019-09-21,37.0,16.0,2.0,1.0,H,0.0,1.0,A,29.0,16.0,11.0,7.0,4.0,16.0,13.0,8.0,2.0,1.0,2.0,0.0,0.0,Ses2019/2020
10033,2019-09-21,44.0,23.0,2.0,0.0,H,2.0,0.0,H,7.0,13.0,11.0,6.0,2.0,11.0,10.0,7.0,3.0,0.0,1.0,0.0,0.0,Ses2019/2020
10034,2019-09-21,1.0,21.0,0.0,2.0,A,0.0,1.0,A,10.0,16.0,2.0,3.0,1.0,9.0,9.0,12.0,3.0,1.0,3.0,0.0,0.0,Ses2019/2020
10035,2019-09-21,3.0,35.0,8.0,0.0,H,5.0,0.0,H,20.0,28.0,5.0,11.0,4.0,5.0,9.0,5.0,4.0,2.0,2.0,0.0,0.0,Ses2019/2020
10036,2019-09-21,15.0,46.0,0.0,0.0,D,0.0,0.0,D,60.0,11.0,16.0,4.0,3.0,12.0,8.0,5.0,3.0,2.0,1.0,0.0,0.0,Ses2019/2020
10037,2019-09-22,34.0,40.0,1.0,1.0,D,0.0,0.0,D,23.0,13.0,14.0,4.0,4.0,7.0,10.0,6.0,7.0,2.0,1.0,0.0,1.0,Ses2019/2020
10038,2019-09-22,7.0,14.0,2.0,0.0,H,1.0,0.0,H,15.0,8.0,9.0,6.0,3.0,8.0,9.0,3.0,7.0,2.0,2.0,0.0,0.0,Ses2019/2020
10039,2019-09-22,8.0,0.0,3.0,2.0,H,0.0,1.0,A,9.0,21.0,14.0,6.0,9.0,13.0,15.0,9.0,4.0,5.0,1.0,1.0,0.0,Ses2019/2020
10040,2019-09-22,19.0,13.0,1.0,2.0,A,0.0,2.0,A,66.0,13.0,6.0,2.0,3.0,8.0,13.0,6.0,4.0,3.0,3.0,0.0,0.0,Ses2019/2020
10041,2019-09-28,21.0,13.0,0.0,1.0,A,0.0,0.0,D,15.0,12.0,16.0,2.0,4.0,8.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,Ses2019/2020
10042,2019-09-28,0.0,44.0,2.0,2.0,D,1.0,0.0,H,42.0,16.0,10.0,3.0,3.0,10.0,16.0,7.0,3.0,1.0,4.0,0.0,0.0,Ses2019/2020
10043,2019-09-28,43.0,7.0,2.0,2.0,D,1.0,1.0,D,23.0,13.0,17.0,5.0,6.0,7.0,8.0,6.0,6.0,3.0,1.0,0.0,0.0,Ses2019/2020
10044,2019-09-28,19.0,46.0,2.0,0.0,H,0.0,0.0,D,59.0,24.0,8.0,10.0,1.0,5.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0,Ses2019/2020
10045,2019-09-28,34.0,23.0,2.0,0.0,H,1.0,0.0,H,9.0,15.0,10.0,3.0,3.0,14.0,10.0,5.0,5.0,3.0,1.0,0.0,0.0,Ses2019/2020
10046,2019-09-28,16.0,22.0,2.0,1.0,H,2.0,1.0,H,62.0,9.0,14.0,4.0,6.0,5.0,16.0,6.0,6.0,0.0,2.0,1.0,0.0,Ses2019/2020
10047,2019-09-28,40.0,35.0,2.0,0.0,H,1.0,0.0,H,29.0,6.0,14.0,2.0,5.0,5.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,Ses2019/2020
10048,2019-09-28,1.0,3.0,1.0,3.0,A,1.0,1.0,D,66.0,12.0,20.0,8.0,9.0,4.0,8.0,5.0,2.0,2.0,2.0,0.0,0.0,Ses2019/2020
10049,2019-09-29,37.0,15.0,5.0,0.0,H,1.0,0.0,H,28.0,13.0,3.0,5.0,0.0,12.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,Ses2019/2020
10050,2019-09-30,14.0,8.0,1.0,1.0,D,1.0,0.0,H,22.0,16.0,10.0,4.0,5.0,18.0,13.0,8.0,7.0,4.0,2.0,0.0,0.0,Ses2019/2020
10051,2019-10-05,46.0,16.0,3.0,0.0,H,2.0,0.0,H,9.0,17.0,8.0,6.0,3.0,11.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0,Ses2019/2020
10052,2019-10-05,44.0,1.0,1.0,0.0,H,0.0,0.0,D,62.0,9.0,11.0,3.0,2.0,5.0,12.0,7.0,9.0,2.0,1.0,0.0,1.0,Ses2019/2020
10053,2019-10-05,13.0,37.0,2.0,1.0,H,1.0,0.0,H,59.0,18.0,2.0,8.0,1.0,9.0,17.0,4.0,6.0,1.0,4.0,0.0,0.0,Ses2019/2020
10054,2019-10-05,23.0,0.0,1.0,5.0,A,0.0,2.0,A,43.0,21.0,22.0,5.0,12.0,14.0,17.0,10.0,6.0,1.0,3.0,0.0,0.0,Ses2019/2020
10055,2019-10-05,35.0,21.0,0.0,0.0,D,0.0,0.0,D,54.0,8.0,9.0,2.0,3.0,7.0,6.0,7.0,7.0,0.0,2.0,0.0,0.0,Ses2019/2020
10056,2019-10-05,7.0,34.0,1.0,2.0,A,0.0,0.0,D,66.0,9.0,7.0,4.0,4.0,11.0,7.0,2.0,2.0,3.0,2.0,0.0,0.0,Ses2019/2020
10057,2019-10-06,8.0,43.0,1.0,0.0,H,1.0,0.0,H,60.0,12.0,10.0,2.0,2.0,12.0,6.0,14.0,5.0,1.0,2.0,0.0,0.0,Ses2019/2020
10058,2019-10-06,3.0,40.0,0.0,2.0,A,0.0,0.0,D,28.0,18.0,7.0,2.0,2.0,11.0,14.0,9.0,1.0,5.0,2.0,0.0,0.0,Ses2019/2020
10059,2019-10-06,22.0,19.0,1.0,4.0,A,1.0,3.0,A,29.0,10.0,13.0,3.0,7.0,8.0,15.0,3.0,4.0,0.0,1.0,0.0,0.0,Ses2019/2020
10060,2019-10-06,15.0,14.0,1.0,0.0,H,0.0,0.0,D,20.0,12.0,12.0,2.0,3.0,12.0,10.0,4.0,6.0,3.0,3.0,0.0,0.0,Ses2019/2020
10061,2019-10-19,1.0,7.0,2.0,0.0,H,1.0,0.0,H,29.0,19.0,8.0,10.0,4.0,15.0,15.0,11.0,2.0,2.0,2.0,0.0,0.0,Ses2019/2020
10062,2019-10-19,0.0,46.0,2.0,1.0,H,1.0,1.0,D,7.0,24.0,20.0,8.0,5.0,9.0,17.0,7.0,5.0,1.0,2.0,0.0,1.0,Ses2019/2020
10063,2019-10-19,43.0,23.0,0.0,0.0,D,0.0,0.0,D,42.0,11.0,10.0,2.0,1.0,8.0,11.0,6.0,7.0,1.0,3.0,0.0,0.0,Ses2019/2020
10064,2019-10-19,19.0,15.0,1.0,0.0,H,0.0,0.0,D,54.0,16.0,5.0,8.0,0.0,9.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0,Ses2019/2020
10065,2019-10-19,37.0,44.0,2.0,1.0,H,1.0,1.0,D,9.0,19.0,13.0,3.0,4.0,4.0,10.0,9.0,4.0,0.0,3.0,0.0,0.0,Ses2019/2020
10066,2019-10-19,16.0,35.0,1.0,1.0,D,0.0,1.0,A,59.0,12.0,7.0,2.0,2.0,5.0,9.0,11.0,2.0,4.0,3.0,0.0,0.0,Ses2019/2020
10067,2019-10-19,40.0,22.0,1.0,1.0,D,0.0,0.0,D,13.0,4.0,14.0,1.0,5.0,10.0,17.0,1.0,3.0,3.0,2.0,0.0,0.0,Ses2019/2020
10068,2019-10-19,34.0,3.0,0.0,2.0,A,0.0,2.0,A,15.0,7.0,21.0,2.0,10.0,8.0,10.0,1.0,8.0,1.0,1.0,0.0,0.0,Ses2019/2020
10069,2019-10-20,14.0,13.0,1.0,1.0,D,1.0,0.0,H,60.0,7.0,10.0,2.0,4.0,6.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0,Ses2019/2020
10070,2019-10-21,21.0,8.0,1.0,0.0,H,1.0,0.0,H,20.0,8.0,9.0,2.0,3.0,10.0,12.0,7.0,12.0,4.0,4.0,0.0,0.0,Ses2019/2020
10071,2019-10-25,22.0,37.0,0.0,9.0,A,0.0,5.0,A,54.0,6.0,25.0,3.0,15.0,3.0,12.0,2.0,7.0,0.0,0.0,1.0,0.0,Ses2019/2020
10072,2019-10-26,3.0,0.0,3.0,0.0,H,0.0,0.0,D,62.0,25.0,11.0,9.0,5.0,10.0,5.0,13.0,7.0,1.0,1.0,1.0,0.0,Ses2019/2020
10073,2019-10-26,46.0,1.0,3.0,2.0,H,1.0,1.0,D,43.0,8.0,10.0,4.0,6.0,12.0,12.0,0.0,5.0,2.0,1.0,0.0,0.0,Ses2019/2020
10074,2019-10-26,35.0,43.0,0.0,0.0,D,0.0,0.0,D,20.0,7.0,15.0,3.0,5.0,14.0,8.0,5.0,10.0,5.0,3.0,0.0,0.0,Ses2019/2020
10075,2019-10-26,7.0,21.0,1.0,1.0,D,1.0,0.0,H,7.0,12.0,10.0,4.0,4.0,7.0,10.0,10.0,4.0,2.0,2.0,0.0,0.0,Ses2019/2020
10076,2019-10-26,44.0,19.0,2.0,4.0,A,0.0,2.0,A,66.0,13.0,16.0,5.0,7.0,7.0,8.0,5.0,6.0,3.0,2.0,0.0,0.0,Ses2019/2020
10077,2019-10-27,15.0,40.0,1.0,1.0,D,1.0,0.0,H,22.0,13.0,13.0,2.0,5.0,8.0,15.0,3.0,6.0,2.0,2.0,1.0,0.0,Ses2019/2020
10078,2019-10-27,8.0,34.0,2.0,2.0,D,2.0,1.0,H,60.0,15.0,10.0,6.0,4.0,18.0,9.0,12.0,5.0,2.0,0.0,0.0,0.0,Ses2019/2020
10079,2019-10-27,13.0,16.0,2.0,1.0,H,0.0,1.0,A,15.0,21.0,11.0,13.0,4.0,9.0,11.0,8.0,3.0,3.0,3.0,0.0,0.0,Ses2019/2020
10080,2019-10-27,23.0,14.0,1.0,3.0,A,0.0,2.0,A,23.0,10.0,21.0,3.0,11.0,13.0,10.0,1.0,10.0,2.0,2.0,0.0,0.0,Ses2019/2020
10081,2019-11-02,43.0,14.0,1.0,0.0,H,1.0,0.0,H,59.0,12.0,15.0,6.0,4.0,14.0,12.0,4.0,10.0,4.0,3.0,0.0,0.0,Ses2019/2020
10082,2019-11-02,8.0,40.0,1.0,1.0,D,1.0,0.0,H,66.0,10.0,25.0,4.0,8.0,6.0,15.0,8.0,9.0,0.0,2.0,0.0,0.0,Ses2019/2020
10083,2019-11-02,0.0,13.0,1.0,2.0,A,1.0,0.0,H,9.0,5.0,25.0,2.0,6.0,12.0,9.0,2.0,10.0,1.0,2.0,0.0,0.0,Ses2019/2020
10084,2019-11-02,46.0,23.0,2.0,0.0,H,0.0,0.0,D,22.0,21.0,7.0,5.0,0.0,11.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,Ses2019/2020
10085,2019-11-02,3.0,22.0,2.0,1.0,H,0.0,1.0,A,42.0,26.0,3.0,4.0,3.0,11.0,10.0,17.0,0.0,3.0,1.0,0.0,0.0,Ses2019/2020
10086,2019-11-02,21.0,44.0,3.0,0.0,H,3.0,0.0,H,10.0,13.0,6.0,6.0,0.0,8.0,12.0,7.0,6.0,1.0,2.0,0.0,0.0,Ses2019/2020
10087,2019-11-02,7.0,15.0,2.0,3.0,A,0.0,2.0,A,23.0,16.0,12.0,6.0,9.0,10.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,Ses2019/2020
10088,2019-11-02,35.0,19.0,1.0,2.0,A,0.0,1.0,A,15.0,12.0,16.0,3.0,10.0,8.0,5.0,1.0,6.0,4.0,2.0,0.0,0.0,Ses2019/2020
10089,2019-11-03,34.0,37.0,0.0,2.0,A,0.0,0.0,D,29.0,12.0,14.0,3.0,5.0,15.0,16.0,5.0,6.0,2.0,2.0,0.0,0.0,Ses2019/2020
10090,2019-11-03,1.0,16.0,1.0,1.0,D,0.0,0.0,D,60.0,7.0,4.0,3.0,2.0,9.0,8.0,5.0,2.0,1.0,2.0,0.0,1.0,Ses2019/2020
10091,2019-11-08,23.0,35.0,0.0,2.0,A,0.0,1.0,A,54.0,17.0,12.0,5.0,2.0,7.0,13.0,10.0,4.0,1.0,2.0,0.0,1.0,Ses2019/2020
10092,2019-11-09,19.0,34.0,2.0,0.0,H,0.0,0.0,D,20.0,23.0,3.0,5.0,1.0,9.0,17.0,7.0,0.0,3.0,2.0,0.0,0.0,Ses2019/2020
10093,2019-11-09,44.0,7.0,3.0,0.0,H,2.0,0.0,H,22.0,14.0,7.0,12.0,4.0,17.0,10.0,11.0,4.0,2.0,1.0,0.0,0.0,Ses2019/2020
10094,2019-11-09,15.0,43.0,2.0,1.0,H,1.0,1.0,D,60.0,20.0,16.0,9.0,3.0,10.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,Ses2019/2020
10095,2019-11-09,22.0,1.0,1.0,2.0,A,0.0,1.0,A,29.0,4.0,24.0,3.0,5.0,12.0,12.0,5.0,9.0,1.0,1.0,0.0,0.0,Ses2019/2020
10096,2019-11-09,16.0,21.0,1.0,1.0,D,0.0,0.0,D,62.0,17.0,14.0,5.0,4.0,6.0,9.0,4.0,4.0,2.0,2.0,0.0,0.0,Ses2019/2020
10097,2019-11-09,37.0,8.0,2.0,0.0,H,0.0,0.0,D,59.0,19.0,8.0,7.0,1.0,10.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0,Ses2019/2020
10098,2019-11-10,14.0,46.0,3.0,1.0,H,2.0,0.0,H,9.0,21.0,6.0,11.0,2.0,10.0,14.0,5.0,2.0,2.0,5.0,0.0,0.0,Ses2019/2020
10099,2019-11-10,40.0,0.0,2.0,1.0,H,1.0,0.0,H,15.0,17.0,13.0,5.0,4.0,17.0,8.0,6.0,3.0,4.0,3.0,0.0,0.0,Ses2019/2020
10100,2019-11-10,13.0,3.0,3.0,1.0,H,2.0,0.0,H,66.0,12.0,18.0,5.0,3.0,10.0,5.0,4.0,13.0,0.0,2.0,0.0,0.0,Ses2019/2020
10101,2019-11-23,7.0,16.0,2.0,3.0,A,0.0,2.0,A,66.0,11.0,15.0,4.0,6.0,12.0,14.0,3.0,7.0,3.0,2.0,0.0,0.0,Ses2019/2020
10102,2019-11-23,8.0,22.0,2.0,2.0,D,1.0,1.0,D,23.0,12.0,21.0,5.0,6.0,13.0,19.0,6.0,8.0,6.0,2.0,0.0,0.0,Ses2019/2020
10103,2019-11-23,43.0,40.0,1.0,2.0,A,0.0,2.0,A,10.0,9.0,17.0,2.0,7.0,10.0,12.0,5.0,9.0,2.0,1.0,1.0,0.0,Ses2019/2020
10104,2019-11-23,46.0,37.0,0.0,2.0,A,0.0,0.0,D,20.0,7.0,19.0,0.0,9.0,9.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,Ses2019/2020
10105,2019-11-23,34.0,13.0,1.0,2.0,A,0.0,0.0,D,22.0,16.0,12.0,6.0,4.0,8.0,7.0,9.0,8.0,0.0,1.0,0.0,0.0,Ses2019/2020
10106,2019-11-23,1.0,23.0,0.0,2.0,A,0.0,0.0,D,15.0,18.0,13.0,7.0,5.0,12.0,11.0,7.0,7.0,3.0,5.0,0.0,0.0,Ses2019/2020
10107,2019-11-23,35.0,44.0,0.0,3.0,A,0.0,0.0,D,29.0,15.0,11.0,4.0,5.0,14.0,13.0,7.0,5.0,0.0,3.0,0.0,0.0,Ses2019/2020
10108,2019-11-23,3.0,19.0,2.0,1.0,H,2.0,1.0,H,60.0,15.0,11.0,4.0,2.0,5.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,Ses2019/2020
10109,2019-11-24,21.0,14.0,3.0,3.0,D,1.0,0.0,H,54.0,12.0,11.0,8.0,5.0,13.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0,Ses2019/2020
10110,2019-11-25,0.0,15.0,2.0,0.0,H,2.0,0.0,H,42.0,17.0,11.0,8.0,5.0,10.0,9.0,11.0,6.0,1.0,1.0,0.0,0.0,Ses2019/2020
10111,2019-11-30,15.0,3.0,2.0,2.0,D,1.0,1.0,D,59.0,6.0,24.0,3.0,9.0,4.0,6.0,1.0,10.0,1.0,2.0,0.0,0.0,Ses2019/2020
10112,2019-11-30,44.0,34.0,0.0,2.0,A,0.0,1.0,A,13.0,15.0,7.0,4.0,2.0,13.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0,Ses2019/2020
10113,2019-11-30,19.0,7.0,0.0,1.0,A,0.0,0.0,D,9.0,19.0,5.0,6.0,4.0,0.0,16.0,9.0,3.0,0.0,3.0,0.0,0.0,Ses2019/2020
10114,2019-11-30,13.0,46.0,2.0,1.0,H,2.0,0.0,H,60.0,15.0,12.0,7.0,5.0,3.0,10.0,4.0,5.0,0.0,0.0,1.0,0.0,Ses2019/2020
10115,2019-11-30,16.0,43.0,3.0,2.0,H,1.0,0.0,H,42.0,15.0,20.0,5.0,6.0,10.0,12.0,4.0,8.0,0.0,2.0,0.0,0.0,Ses2019/2020
10116,2019-11-30,22.0,35.0,2.0,1.0,H,0.0,1.0,A,66.0,11.0,6.0,6.0,3.0,6.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0,Ses2019/2020
10117,2019-12-01,23.0,8.0,2.0,2.0,D,2.0,1.0,H,29.0,15.0,16.0,8.0,7.0,8.0,10.0,7.0,12.0,2.0,1.0,0.0,0.0,Ses2019/2020
10118,2019-12-01,40.0,21.0,1.0,1.0,D,0.0,1.0,A,7.0,13.0,9.0,3.0,4.0,12.0,18.0,7.0,2.0,1.0,4.0,0.0,0.0,Ses2019/2020
10119,2019-12-01,37.0,1.0,2.0,1.0,H,0.0,1.0,A,62.0,16.0,11.0,6.0,3.0,7.0,9.0,4.0,4.0,0.0,1.0,0.0,0.0,Ses2019/2020
10120,2019-12-01,14.0,0.0,2.0,2.0,D,1.0,1.0,D,28.0,16.0,9.0,6.0,3.0,16.0,8.0,9.0,9.0,4.0,1.0,0.0,0.0,Ses2019/2020
10121,2019-12-03,34.0,43.0,1.0,0.0,H,0.0,0.0,D,15.0,7.0,6.0,2.0,3.0,6.0,15.0,6.0,9.0,3.0,3.0,1.0,0.0,Ses2019/2020
10122,2019-12-03,44.0,3.0,1.0,4.0,A,0.0,1.0,A,9.0,4.0,17.0,2.0,8.0,9.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0,Ses2019/2020
10123,2019-12-04,19.0,0.0,2.0,1.0,H,1.0,1.0,D,59.0,25.0,9.0,9.0,3.0,18.0,10.0,9.0,5.0,2.0,1.0,0.0,0.0,Ses2019/2020
10124,2019-12-04,37.0,35.0,2.0,0.0,H,0.0,0.0,D,28.0,12.0,4.0,6.0,1.0,13.0,16.0,7.0,2.0,3.0,2.0,0.0,0.0,Ses2019/2020
10125,2019-12-04,14.0,16.0,2.0,1.0,H,1.0,1.0,D,29.0,12.0,8.0,7.0,5.0,9.0,9.0,4.0,3.0,0.0,1.0,0.0,0.0,Ses2019/2020
10126,2019-12-04,22.0,23.0,2.0,1.0,H,2.0,0.0,H,22.0,14.0,10.0,5.0,3.0,12.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,Ses2019/2020
10127,2019-12-04,40.0,7.0,2.0,0.0,H,1.0,0.0,H,54.0,13.0,6.0,7.0,3.0,8.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,Ses2019/2020
10128,2019-12-04,13.0,1.0,5.0,2.0,H,4.0,2.0,H,20.0,11.0,12.0,5.0,4.0,13.0,17.0,5.0,6.0,1.0,2.0,0.0,0.0,Ses2019/2020
10129,2019-12-05,21.0,15.0,0.0,2.0,A,0.0,1.0,A,23.0,13.0,6.0,6.0,4.0,10.0,6.0,8.0,1.0,2.0,0.0,0.0,0.0,Ses2019/2020
10130,2019-12-05,8.0,46.0,1.0,2.0,A,0.0,1.0,A,62.0,12.0,20.0,5.0,9.0,10.0,11.0,9.0,9.0,3.0,1.0,0.0,0.0,Ses2019/2020
10131,2019-12-07,1.0,19.0,3.0,1.0,H,1.0,0.0,H,28.0,13.0,15.0,7.0,4.0,14.0,9.0,1.0,5.0,3.0,0.0,0.0,0.0,Ses2019/2020
10132,2019-12-07,43.0,13.0,0.0,3.0,A,0.0,2.0,A,59.0,3.0,21.0,0.0,9.0,5.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,Ses2019/2020
10133,2019-12-07,16.0,44.0,5.0,0.0,H,3.0,0.0,H,22.0,13.0,7.0,7.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,Ses2019/2020
10134,2019-12-07,35.0,34.0,0.0,0.0,D,0.0,0.0,D,60.0,13.0,3.0,3.0,0.0,15.0,16.0,6.0,2.0,4.0,2.0,0.0,0.0,Ses2019/2020
10135,2019-12-07,3.0,14.0,1.0,2.0,A,0.0,2.0,A,15.0,22.0,11.0,5.0,7.0,10.0,10.0,16.0,3.0,3.0,2.0,0.0,0.0,Ses2019/2020
10136,2019-12-08,0.0,37.0,1.0,4.0,A,1.0,2.0,A,66.0,15.0,23.0,2.0,8.0,21.0,15.0,8.0,5.0,6.0,2.0,0.0,0.0,Ses2019/2020
10137,2019-12-08,15.0,22.0,2.0,1.0,H,0.0,0.0,D,7.0,12.0,19.0,6.0,4.0,11.0,17.0,3.0,12.0,1.0,3.0,0.0,0.0,Ses2019/2020
10138,2019-12-08,23.0,21.0,1.0,2.0,A,1.0,0.0,H,10.0,14.0,9.0,4.0,3.0,6.0,12.0,9.0,1.0,0.0,4.0,0.0,0.0,Ses2019/2020
10139,2019-12-08,46.0,40.0,2.0,2.0,D,2.0,2.0,D,9.0,13.0,13.0,4.0,5.0,10.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,Ses2019/2020
10140,2019-12-09,7.0,8.0,1.0,3.0,A,1.0,0.0,H,20.0,11.0,10.0,4.0,3.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,Ses2019/2020
10141,2019-12-14,13.0,35.0,2.0,0.0,H,1.0,0.0,H,54.0,16.0,8.0,6.0,2.0,8.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,Ses2019/2020
10142,2019-12-14,44.0,15.0,1.0,0.0,H,0.0,0.0,D,44.0,7.0,9.0,4.0,0.0,15.0,12.0,4.0,3.0,0.0,2.0,0.0,0.0,Ses2019/2020
10143,2019-12-14,19.0,43.0,0.0,1.0,A,0.0,0.0,D,62.0,18.0,11.0,5.0,2.0,9.0,14.0,9.0,4.0,1.0,2.0,0.0,0.0,Ses2019/2020
10144,2019-12-14,37.0,23.0,1.0,1.0,D,1.0,1.0,D,43.0,18.0,10.0,5.0,3.0,11.0,15.0,12.0,4.0,0.0,4.0,0.0,0.0,Ses2019/2020
10145,2019-12-14,21.0,0.0,2.0,0.0,H,0.0,0.0,D,13.0,7.0,8.0,3.0,0.0,10.0,9.0,3.0,2.0,2.0,2.0,0.0,0.0,Ses2019/2020
10146,2019-12-14,22.0,7.0,0.0,1.0,A,0.0,1.0,A,60.0,11.0,11.0,2.0,4.0,9.0,14.0,5.0,8.0,1.0,3.0,0.0,0.0,Ses2019/2020
10147,2019-12-15,14.0,1.0,1.0,1.0,D,0.0,1.0,A,66.0,24.0,8.0,8.0,3.0,10.0,12.0,6.0,5.0,1.0,2.0,0.0,0.0,Ses2019/2020
10148,2019-12-15,40.0,16.0,1.0,2.0,A,0.0,1.0,A,23.0,18.0,9.0,5.0,5.0,14.0,10.0,11.0,2.0,4.0,4.0,0.0,0.0,Ses2019/2020
10149,2019-12-15,8.0,3.0,0.0,3.0,A,0.0,3.0,A,29.0,6.0,14.0,1.0,7.0,9.0,24.0,3.0,3.0,1.0,4.0,0.0,0.0,Ses2019/2020
10150,2019-12-16,34.0,46.0,1.0,1.0,D,0.0,0.0,D,28.0,11.0,15.0,4.0,10.0,7.0,12.0,3.0,7.0,1.0,1.0,0.0,0.0,Ses2019/2020
10151,2019-12-21,1.0,8.0,0.0,0.0,D,0.0,0.0,D,22.0,9.0,6.0,0.0,2.0,10.0,11.0,5.0,4.0,2.0,3.0,0.0,0.0,Ses2019/2020
10152,2019-12-21,0.0,22.0,1.0,3.0,A,0.0,2.0,A,28.0,19.0,17.0,6.0,8.0,16.0,15.0,7.0,5.0,2.0,1.0,0.0,0.0,Ses2019/2020
10153,2019-12-21,43.0,44.0,0.0,1.0,A,0.0,0.0,D,60.0,3.0,2.0,0.0,1.0,13.0,21.0,4.0,5.0,2.0,4.0,0.0,0.0,Ses2019/2020
10154,2019-12-21,46.0,21.0,0.0,1.0,A,0.0,1.0,A,4.0,9.0,7.0,2.0,2.0,6.0,11.0,4.0,3.0,1.0,3.0,0.0,0.0,Ses2019/2020
10155,2019-12-21,15.0,34.0,1.0,0.0,H,0.0,0.0,D,10.0,8.0,16.0,3.0,4.0,12.0,11.0,4.0,5.0,2.0,0.0,0.0,0.0,Ses2019/2020
10156,2019-12-21,23.0,40.0,1.0,2.0,A,1.0,0.0,H,13.0,13.0,14.0,7.0,4.0,7.0,14.0,3.0,11.0,2.0,4.0,0.0,0.0,Ses2019/2020
10157,2019-12-21,3.0,37.0,3.0,1.0,H,2.0,1.0,H,20.0,23.0,5.0,12.0,2.0,14.0,9.0,6.0,1.0,2.0,2.0,0.0,0.0,Ses2019/2020
10158,2019-12-22,35.0,14.0,2.0,0.0,H,0.0,0.0,D,42.0,11.0,17.0,3.0,8.0,16.0,11.0,3.0,5.0,3.0,1.0,0.0,0.0,Ses2019/2020
10159,2019-12-22,16.0,19.0,0.0,2.0,A,0.0,2.0,A,15.0,5.0,13.0,1.0,3.0,9.0,11.0,3.0,5.0,4.0,3.0,1.0,0.0,Ses2019/2020
10160,2019-12-26,16.0,46.0,2.0,1.0,H,0.0,1.0,A,62.0,11.0,11.0,5.0,5.0,10.0,9.0,9.0,2.0,4.0,2.0,0.0,0.0,Ses2019/2020
10161,2019-12-26,0.0,23.0,1.0,0.0,H,0.0,0.0,D,59.0,11.0,16.0,2.0,6.0,15.0,12.0,5.0,8.0,2.0,3.0,0.0,0.0,Ses2019/2020
10162,2019-12-26,43.0,8.0,1.0,1.0,D,1.0,0.0,H,23.0,12.0,17.0,4.0,2.0,5.0,13.0,8.0,3.0,4.0,4.0,0.0,0.0,Ses2019/2020
10163,2019-12-26,19.0,22.0,0.0,2.0,A,0.0,1.0,A,9.0,10.0,5.0,3.0,3.0,10.0,9.0,8.0,1.0,3.0,2.0,0.0,0.0,Ses2019/2020
10164,2019-12-26,34.0,7.0,2.0,1.0,H,0.0,0.0,D,54.0,13.0,10.0,4.0,2.0,5.0,10.0,7.0,6.0,0.0,2.0,0.0,0.0,Ses2019/2020
10165,2019-12-26,1.0,44.0,1.0,0.0,H,0.0,0.0,D,15.0,21.0,6.0,5.0,0.0,15.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0,Ses2019/2020
10166,2019-12-26,21.0,35.0,1.0,1.0,D,1.0,1.0,D,7.0,16.0,5.0,4.0,2.0,11.0,8.0,9.0,1.0,1.0,3.0,0.0,0.0,Ses2019/2020
10167,2019-12-26,14.0,15.0,4.0,1.0,H,3.0,1.0,H,22.0,22.0,7.0,10.0,2.0,10.0,7.0,5.0,0.0,2.0,2.0,0.0,0.0,Ses2019/2020
